Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,Place Holder,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
7/1/2024 11:45:35 PM,21.539226,21.140845,20.949023,20.920658,21.001136,21.469666,21.290422,21.080218,21.038027,20.992836,21.375675,21.143381,20.853774,20.803951,20.592144,-56151.927271,21.073425,20.845594,20.722640,20.616730,20.591345,21.343081,21.054981,20.881344,20.740635,20.706489,21.498812,20.936694,20.637268,20.354275,21.595081,20.564112
7/1/2024 11:46:05 PM,21.534110,21.154857,20.968114,20.953817,21.022992,21.486662,21.301203,21.127196,21.044664,21.028064,21.407419,21.152322,20.863874,20.824432,20.598557,-56155.677166,21.085228,20.871011,20.752446,20.633160,20.602929,21.368010,21.072779,20.901224,20.727069,20.727299,21.523503,20.958185,20.665003,20.383412,21.598811,20.583313
7/1/2024 11:46:35 PM,21.534336,21.172832,20.965803,20.943204,21.031979,21.500478,21.306729,21.126731,21.046966,21.009384,21.429991,21.146555,20.876555,20.834577,20.640090,-56157.580874,21.084754,20.868000,20.740899,20.642839,20.611917,21.361547,21.060317,20.894523,20.712752,20.722442,21.504603,20.953330,20.664991,20.382015,21.600872,20.577069
7/1/2024 11:47:05 PM,21.513213,21.170363,20.980397,20.967945,21.041038,21.495938,21.319469,21.126797,21.043574,21.025590,21.424068,21.148465,20.887231,20.824725,20.605773,-56161.111383,21.105943,20.901192,20.753567,20.644434,20.626896,21.384796,21.079662,20.911570,20.768101,20.713885,21.528307,20.973141,20.688736,20.403004,21.614208,20.594820
7/1/2024 11:47:35 PM,21.582904,21.205765,20.996445,21.001057,21.064000,21.512890,21.359007,21.149525,21.100425,21.042329,21.451619,21.184561,20.923115,20.865227,20.630142,-56168.467020,21.119901,20.907545,20.795218,20.676404,20.642945,21.385153,21.097771,20.934758,20.775841,20.727163,21.545477,20.987103,20.699707,20.417676,21.626078,20.598177
7/1/2024 11:48:05 PM,21.557358,21.200250,21.008222,20.983089,21.069550,21.523502,21.361558,21.153461,21.078311,21.061251,21.460390,21.190570,20.920365,20.860862,20.626928,-56169.007907,21.133917,20.940709,20.804400,20.700585,20.650284,21.389025,21.102106,20.946474,20.809244,20.765414,21.562935,21.006658,20.711891,20.435869,21.629257,20.614517
7/1/2024 11:48:35 PM,21.627284,21.234279,21.049642,20.996151,21.088143,21.533785,21.355487,21.169976,21.093445,21.072697,21.472287,21.180809,20.926972,20.868854,20.638616,-56172.507728,21.157286,20.945869,20.809101,20.700442,20.649218,21.363078,21.143225,20.970313,20.836089,20.750045,21.585591,21.009973,20.734819,20.450269,21.639246,20.629373
7/1/2024 11:49:05 PM,21.643006,21.226046,21.042789,21.010510,21.085902,21.532237,21.377439,21.185482,21.062156,21.045787,21.481104,21.200694,20.939489,20.869609,20.655525,-56174.670615,21.153461,20.952650,20.821881,20.700997,20.678385,21.431365,21.135020,20.960952,20.845639,20.792125,21.596969,21.016061,20.737450,20.458442,21.650161,20.634544
7/1/2024 11:49:35 PM,21.601538,21.238472,21.068361,21.030320,21.092337,21.529454,21.405526,21.178549,21.090263,21.079658,21.488225,21.210355,20.941314,20.886657,20.646045,-56178.428069,21.165568,20.955077,20.819234,20.711962,20.685198,21.443234,21.149433,20.977445,20.842300,20.809777,21.596168,21.031169,20.752567,20.469644,21.652585,20.647125
7/1/2024 11:50:05 PM,21.605231,21.255765,21.056843,21.046468,21.102029,21.565852,21.409222,21.185703,21.134762,21.095113,21.486391,21.220505,20.957235,20.909268,20.683203,-56181.849740,21.193302,20.975675,20.823461,20.719651,20.686427,21.447455,21.169792,20.976367,20.857599,20.833611,21.617890,21.033089,20.768791,20.481953,21.667166,20.653661
7/1/2024 11:50:35 PM,21.603530,21.247379,21.059750,21.044765,21.119689,21.570598,21.423415,21.201286,21.162333,21.062978,21.524306,21.229634,20.963602,20.926475,20.694189,-56185.446087,21.199220,20.967530,20.834920,20.753490,20.707118,21.437706,21.172253,20.993587,20.849682,20.824540,21.641303,21.050537,20.780251,20.502423,21.667782,20.665817
7/1/2024 11:51:05 PM,21.665223,21.282389,21.076792,21.052124,21.133963,21.565743,21.425470,21.232150,21.169691,21.130044,21.542713,21.257270,20.986412,20.944443,20.722779,-56188.911092,21.217497,20.997346,20.860823,20.749177,20.711340,21.458738,21.171631,21.013947,20.869588,20.825764,21.645517,21.055909,20.791163,20.521650,21.683278,20.678808
7/1/2024 11:51:35 PM,21.648196,21.286319,21.072424,21.069197,21.161636,21.597306,21.414194,21.208886,21.162558,21.081185,21.543877,21.252674,20.997031,20.943303,20.717255,-56190.379576,21.204821,20.999882,20.848598,20.761634,20.726567,21.481772,21.181311,21.024322,20.850674,20.809155,21.651964,21.049914,20.794622,20.512648,21.680745,20.681114
7/1/2024 11:52:05 PM,21.696875,21.313607,21.093731,21.089120,21.166804,21.637931,21.457830,21.238482,21.179250,21.134764,21.553877,21.301164,21.025027,20.971302,20.731656,-56196.605745,21.245312,21.022868,20.861674,20.789938,20.738724,21.482623,21.211433,21.035779,20.900652,20.836533,21.672385,21.079814,20.818311,20.533350,21.700475,20.687966
7/1/2024 11:52:35 PM,21.650194,21.306292,21.099092,21.086644,21.167785,21.628089,21.443607,21.231858,21.202358,21.144504,21.568906,21.290623,21.029006,20.963752,20.742559,-56197.839964,21.255785,21.012595,20.869619,20.791194,20.758436,21.491709,21.214532,21.033346,20.909749,20.840095,21.683540,21.078073,20.829485,20.546839,21.700577,20.691068
7/1/2024 11:53:05 PM,21.679332,21.318170,21.155233,21.089766,21.169524,21.632590,21.431523,21.223226,21.201562,21.155694,21.569953,21.300888,21.042043,20.961111,20.769215,-56200.603183,21.245891,21.011688,20.893851,20.802743,20.768371,21.504393,21.223536,21.057800,20.917605,20.866636,21.700363,21.083391,20.842879,20.560934,21.708651,20.705158
7/1/2024 11:53:35 PM,21.672188,21.267238,21.128258,21.103823,21.192337,21.621761,21.481274,21.278760,21.211927,21.166061,21.599424,21.302264,21.043190,20.970790,20.752137,-56203.289708,21.256306,21.040784,20.885132,20.810170,20.769570,21.503746,21.231647,21.063609,20.909578,20.894818,21.701098,21.090812,20.849382,20.572518,21.715603,20.714662
7/1/2024 11:54:05 PM,21.719642,21.343765,21.160554,21.103387,21.192362,21.652642,21.479226,21.295607,21.201350,21.193745,21.606358,21.315654,21.056357,20.985111,20.762544,-56206.911522,21.268865,21.057499,20.894010,20.822740,20.775452,21.528045,21.240289,21.077095,20.920993,20.913152,21.714336,21.101531,20.865642,20.588095,21.716638,20.729773
7/1/2024 11:54:35 PM,21.704654,21.348580,21.144396,21.100597,21.212160,21.669657,21.488416,21.287058,21.241429,21.190956,21.608637,21.333604,21.053798,20.985550,20.802429,-56209.692440,21.289518,21.050264,20.914910,20.840183,20.774211,21.579316,21.252416,21.079544,20.945582,20.907300,21.732436,21.116889,20.877087,20.600239,21.721846,20.729917
7/1/2024 11:55:05 PM,21.728614,21.338690,21.150406,21.128968,21.215634,21.647570,21.489124,21.304357,21.238450,21.192356,21.610266,21.335234,21.079636,20.995482,20.827359,-56212.335318,21.281805,21.073442,20.931407,20.843535,20.799709,21.531305,21.252308,21.099031,20.935096,20.895660,21.746602,21.125772,20.883668,20.617670,21.727954,20.739729
7/1/2024 11:55:35 PM,21.767961,21.367932,21.174819,21.166060,21.243501,21.677023,21.528261,21.316550,21.255715,21.206856,21.643636,21.347656,21.094370,21.013908,20.816498,-56217.414527,21.312311,21.086210,20.946255,20.849852,20.813408,21.545213,21.269681,21.111799,20.967239,20.930804,21.767640,21.136695,20.898978,20.629297,21.743698,20.758505
7/1/2024 11:56:05 PM,21.746585,21.388470,21.171395,21.146271,21.235238,21.689029,21.509638,21.312897,21.265888,21.187529,21.637683,21.358058,21.109388,21.012789,20.836368,-56219.425762,21.325293,21.080065,20.952559,20.846471,20.827096,21.558419,21.279899,21.128245,20.968010,20.955096,21.765877,21.144380,20.920044,20.645990,21.759201,20.773117
7/1/2024 11:56:35 PM,21.773804,21.383456,21.203026,21.192193,21.251885,21.697372,21.518444,21.312490,21.279538,21.246354,21.645105,21.377235,21.109212,21.039588,20.839421,-56223.934497,21.332409,21.120149,20.963831,20.873198,20.839524,21.560694,21.301763,21.130292,21.000725,20.958527,21.781963,21.161179,20.932008,20.663269,21.761935,20.781856
7/1/2024 11:57:05 PM,21.766578,21.413316,21.196022,21.189568,21.263318,21.705801,21.545302,21.338668,21.287053,21.211003,21.667120,21.393042,21.129639,21.060940,20.870008,-56226.995324,21.333766,21.112516,20.977180,20.878939,20.859104,21.589916,21.305424,21.148016,21.002775,20.959886,21.812782,21.166456,20.941207,20.680549,21.763291,20.793595
7/1/2024 11:57:35 PM,21.780453,21.417987,21.231809,21.204613,21.290343,21.726354,21.551814,21.349561,21.298639,21.257159,21.671558,21.399096,21.106881,21.080139,20.867534,-56230.577647,21.361159,21.152369,20.994909,20.904974,20.865767,21.584364,21.311389,21.164816,21.011280,20.972312,21.813908,21.180720,20.958476,20.683753,21.777768,20.802797
7/1/2024 11:58:05 PM,21.775703,21.436960,21.240650,21.206771,21.268074,21.728510,21.540843,21.364390,21.318078,21.246181,21.681312,21.396184,21.138776,21.073306,20.898984,-56231.768737,21.359522,21.153959,21.011026,20.902414,20.869894,21.609441,21.298231,21.160182,21.017712,20.985893,21.825162,21.179544,20.958222,20.697112,21.776823,20.801158
7/1/2024 11:58:35 PM,21.774596,21.393695,21.230554,21.228480,21.300840,21.744439,21.557930,21.362822,21.319505,21.254061,21.701387,21.397841,21.151037,21.077962,20.893494,-56235.982869,21.382633,21.160715,21.002335,20.923472,20.881959,21.637835,21.345999,21.164633,21.012020,20.996340,21.826845,21.188374,20.977432,20.709411,21.793008,20.822220
7/1/2024 11:59:05 PM,21.794017,21.427415,21.246080,21.220729,21.303230,21.760178,21.571603,21.381800,21.335028,21.246541,21.709070,21.423038,21.162186,21.102253,20.906494,-56237.712220,21.382222,21.172520,21.033051,20.933438,20.873706,21.592751,21.340059,21.191420,21.028901,21.020601,21.843467,21.200179,20.987167,20.722613,21.794670,20.825961
7/1/2024 11:59:35 PM,21.804703,21.447554,21.255396,21.244795,21.327752,21.761887,21.592657,21.388809,21.325678,21.308627,21.704333,21.414151,21.181415,21.104425,20.933113,-56241.155631,21.403612,21.177555,21.040162,20.946085,20.894658,21.627257,21.346474,21.200143,21.037857,21.027712,21.867828,21.211897,20.989437,20.732036,21.797166,20.832845
7/2/2024 12:00:05 AM,21.816641,21.450747,21.256747,21.266426,21.330946,21.797075,21.597691,21.386243,21.344310,21.293848,21.724331,21.447522,21.191294,21.132747,20.935387,-56245.843161,21.410446,21.183701,21.052997,20.946008,20.916951,21.649056,21.361374,21.212742,21.074437,21.034091,21.871203,21.218734,21.017029,20.744417,21.811821,20.845454
7/2/2024 12:00:35 AM,21.819542,21.468162,21.289148,21.245593,21.340763,21.778339,21.586546,21.433609,21.349749,21.263108,21.736671,21.450886,21.185440,21.133578,20.953283,-56246.801777,21.418255,21.202116,21.051820,20.948521,20.915544,21.626926,21.377938,21.214101,21.064270,21.042137,21.890051,21.228159,21.023692,20.766540,21.817781,20.854195
7/2/2024 12:01:05 AM,21.823297,21.478370,21.318254,21.284611,21.334614,21.790151,21.614483,21.412948,21.360650,21.312033,21.738355,21.447503,21.195654,21.133881,20.963963,-56249.164409,21.430721,21.223115,21.081356,20.948317,20.927793,21.656426,21.402846,21.226803,21.095880,21.034785,21.904806,21.239709,21.036399,20.768181,21.823102,20.869674
7/2/2024 12:01:35 AM,21.827391,21.464961,21.300462,21.294702,21.361292,21.785728,21.618348,21.409443,21.367052,21.331339,21.753730,21.467264,21.205055,21.164719,20.992045,-56253.066356,21.434211,21.210934,21.075857,20.958958,20.935206,21.676722,21.408409,21.232829,21.076779,21.045425,21.900468,21.236977,21.040352,20.780672,21.821755,20.859099
7/2/2024 12:02:05 AM,21.830035,21.493405,21.295275,21.284214,21.364630,21.798270,21.646323,21.430980,21.382831,21.261861,21.768345,21.463230,21.228675,21.171977,20.972788,-56255.584416,21.456059,21.228184,21.085273,20.985441,20.943011,21.687738,21.418740,21.250769,21.127459,21.069136,21.923675,21.261370,21.058300,20.798168,21.842434,20.888124
7/2/2024 12:02:36 AM,21.883851,21.503269,21.316664,21.302838,21.362976,21.832296,21.649276,21.435546,21.391775,21.296386,21.778203,21.456509,21.233935,21.165252,20.987736,-56258.705885,21.461239,21.224608,21.087921,21.004921,20.960418,21.691073,21.440507,21.253416,21.103828,21.093454,21.932532,21.269317,21.072014,20.812351,21.847609,20.895155
7/2/2024 12:03:05 AM,21.867034,21.537570,21.327707,21.321716,21.391067,21.825604,21.675968,21.458566,21.414105,21.342914,21.795221,21.507858,21.249820,21.202574,21.008702,-56264.082602,21.458967,21.242846,21.094177,21.013945,20.978205,21.678441,21.436161,21.271192,21.110314,21.094638,21.944299,21.274879,21.082189,20.829221,21.863752,20.896800
7/2/2024 12:03:35 AM,21.881213,21.522048,21.330151,21.323469,21.386139,21.839785,21.650320,21.482201,21.415397,21.346741,21.778787,21.491184,21.256413,21.191651,20.987398,-56263.818885,21.462493,21.242457,21.126752,21.032462,20.986578,21.734459,21.449824,21.273107,21.151417,21.103930,21.948742,21.297072,21.092404,20.829062,21.866585,20.913477
7/2/2024 12:04:05 AM,21.885860,21.549500,21.363144,21.346094,21.405996,21.865837,21.680987,21.474183,21.452761,21.393556,21.790801,21.523935,21.273049,21.223501,21.029868,-56269.795921,21.476415,21.255925,21.122243,21.033255,20.983451,21.711768,21.462134,21.287035,21.154515,21.103571,21.962650,21.279891,21.102188,20.840697,21.859782,20.911042
7/2/2024 12:04:35 AM,21.906533,21.573413,21.361262,21.346977,21.409643,21.891114,21.681409,21.496027,21.458941,21.384071,21.808716,21.516296,21.283380,21.227149,21.047121,-56271.842231,21.477587,21.264010,21.141627,21.038117,20.993617,21.756911,21.454552,21.290972,21.151077,21.120419,21.960829,21.295581,21.106818,20.846714,21.862103,20.910139
7/2/2024 12:05:05 AM,21.947639,21.559508,21.386519,21.348273,21.433285,21.880211,21.684086,21.522428,21.463923,21.354955,21.819679,21.514136,21.300807,21.224298,21.081386,-56275.639690,21.499323,21.287369,21.141250,21.054340,21.007536,21.734664,21.465463,21.295434,21.167988,21.143324,21.982543,21.306725,21.121425,20.864558,21.874155,20.932362
7/2/2024 12:05:35 AM,21.921491,21.588151,21.374854,21.378310,21.428764,21.881217,21.725613,21.520210,21.463778,21.394668,21.835646,21.550151,21.323243,21.249734,21.057034,-56277.859389,21.516404,21.287636,21.162262,21.049304,21.014950,21.760945,21.459050,21.316209,21.167102,21.152811,21.990172,21.318744,21.129299,20.873359,21.870739,20.942546
7/2/2024 12:06:05 AM,21.925758,21.581137,21.384886,21.389494,21.440637,21.885485,21.717910,21.538761,21.483482,21.422899,21.842676,21.538070,21.329359,21.269447,21.045170,-56280.821395,21.527557,21.304555,21.182643,21.069460,21.029804,21.737561,21.499687,21.336584,21.184948,21.152909,22.010287,21.322989,21.151295,20.898826,21.898224,20.958555
7/2/2024 12:06:35 AM,21.945310,21.590570,21.403079,21.384417,21.460900,21.901126,21.716060,21.559711,21.489002,21.417362,21.852105,21.566850,21.322208,21.276813,21.076056,-56283.999886,21.519358,21.297505,21.186193,21.073933,21.032203,21.783925,21.490797,21.328612,21.194260,21.148392,22.019583,21.334142,21.156459,20.903532,21.893944,20.955650
7/2/2024 12:07:05 AM,21.956851,21.609489,21.428455,21.392977,21.467846,21.943044,21.744873,21.589454,21.480285,21.432832,21.871703,21.577019,21.339525,21.300584,21.108135,-56287.285655,21.541035,21.312510,21.195209,21.094017,21.034766,21.787405,21.517082,21.335552,21.204659,21.146575,22.039167,21.343616,21.168934,20.913937,21.890519,20.968591
7/2/2024 12:07:35 AM,21.975695,21.603937,21.413917,21.405162,21.473810,21.946701,21.755668,21.577224,21.509973,21.448932,21.873750,21.587587,21.343647,21.300559,21.112721,-56290.656604,21.564671,21.328554,21.215636,21.097159,21.060272,21.779723,21.516536,21.361042,21.209413,21.159859,22.046214,21.351365,21.191206,20.932301,21.912527,20.978882
7/2/2024 12:08:05 AM,21.960766,21.619624,21.423159,21.396205,21.479136,21.926018,21.746718,21.568270,21.514147,21.426615,21.857436,21.598208,21.346901,21.292521,21.124505,-56290.956081,21.571230,21.330047,21.221508,21.101649,21.069835,21.804003,21.511579,21.350323,21.234184,21.148213,22.050465,21.353088,21.195465,20.932872,21.914708,20.987985
7/2/2024 12:08:35 AM,22.010864,21.619562,21.435997,21.412730,21.489439,21.927567,21.781416,21.588474,21.512933,21.454196,21.874175,21.606436,21.371952,21.302368,21.125595,-56294.417119,21.569989,21.348851,21.231789,21.109858,21.086575,21.832685,21.519781,21.385714,21.244926,21.172787,22.074991,21.371199,21.214274,20.951692,21.932108,20.997349
7/2/2024 12:09:05 AM,22.013050,21.625664,21.429432,21.421830,21.491397,21.941719,21.738023,21.590892,21.519267,21.435192,21.880274,21.601715,21.394415,21.296261,21.140233,-56296.496950,21.572732,21.359428,21.229464,21.118367,21.075027,21.814941,21.528513,21.356433,21.242831,21.196737,22.063008,21.365649,21.201577,20.944984,21.923113,20.994561
7/2/2024 12:09:35 AM,22.016828,21.641649,21.465005,21.434597,21.517061,21.960225,21.793138,21.596746,21.521206,21.461089,21.899473,21.600891,21.401193,21.317558,21.153238,-56300.285782,21.589487,21.375500,21.254989,21.143206,21.085807,21.828926,21.547573,21.387020,21.242084,21.225951,22.085727,21.393932,21.224338,20.974675,21.940776,21.021483
7/2/2024 12:10:05 AM,22.000303,21.669781,21.441779,21.448690,21.521708,21.952442,21.761411,21.600471,21.523550,21.477484,21.930581,21.600010,21.389945,21.332115,21.147286,-56301.713620,21.600585,21.378770,21.264712,21.155698,21.091384,21.856590,21.556138,21.393285,21.267478,21.200413,22.097273,21.399275,21.243050,20.992013,21.946343,21.033516
7/2/2024 12:10:35 AM,22.023494,21.679635,21.475825,21.471909,21.539856,21.992203,21.794052,21.622761,21.550450,21.477898,21.922940,21.629209,21.409942,21.336446,21.185962,-56305.863742,21.606026,21.378454,21.274997,21.187881,21.115042,21.844766,21.568489,21.410017,21.261401,21.213234,22.112370,21.401954,21.246421,21.000690,21.947868,21.047034
7/2/2024 12:11:05 AM,22.018958,21.670951,21.494548,21.466907,21.533242,21.975932,21.808159,21.619833,21.578152,21.476581,21.932441,21.654143,21.403787,21.356557,21.181188,-56308.178052,21.631257,21.394252,21.298633,21.202533,21.129235,21.856636,21.568851,21.423279,21.287341,21.232494,22.127913,21.411070,21.260610,21.007969,21.963187,21.047626
7/2/2024 12:11:35 AM,22.036200,21.693271,21.486703,21.462977,21.532308,22.000538,21.802621,21.624425,21.562708,21.501214,21.931277,21.643537,21.423355,21.357234,21.189011,-56309.692474,21.632178,21.393330,21.294946,21.187091,21.119784,21.878960,21.574378,21.428578,21.294485,21.231803,22.132054,21.407614,21.264758,21.017883,21.964337,21.052929
7/2/2024 12:12:05 AM,22.052698,21.711162,21.541453,21.494698,21.568169,22.023479,21.818667,21.619062,21.579223,21.483641,21.946167,21.658898,21.440796,21.356707,21.203694,-56313.104551,21.614433,21.399306,21.295392,21.197448,21.124611,21.855240,21.587720,21.425108,21.282949,21.260365,22.121228,21.411516,21.269583,21.024556,21.970075,21.053837
7/2/2024 12:12:35 AM,22.062675,21.723219,21.512978,21.499619,21.571708,22.031386,21.833253,21.665429,21.589671,21.532786,21.938888,21.645167,21.450095,21.380061,21.191794,-56315.863707,21.648291,21.424886,21.311070,21.210824,21.144443,21.904961,21.605461,21.441472,21.297244,21.279962,22.149989,21.435713,21.286183,21.037706,21.984120,21.075978
7/2/2024 12:13:05 AM,22.082510,21.701397,21.523623,21.502664,21.569685,22.053523,21.831922,21.658342,21.597551,21.501742,21.957808,21.683439,21.459129,21.378960,21.218349,-56318.762504,21.642633,21.434430,21.325915,21.213228,21.158602,21.909662,21.612468,21.442262,21.330063,21.286973,22.150548,21.428210,21.295960,21.051408,21.982838,21.074001
7/2/2024 12:13:35 AM,22.063730,21.727958,21.518641,21.504361,21.588885,22.047856,21.868602,21.663262,21.608459,21.529697,21.961114,21.672012,21.468428,21.398628,21.226962,-56321.766743,21.637708,21.449544,21.319144,21.213830,21.154133,21.900827,21.595798,21.452999,21.330895,21.285962,22.156669,21.435031,21.312692,21.058004,21.991722,21.080597
7/2/2024 12:14:05 AM,22.069037,21.726363,21.539386,21.503686,21.580840,22.059145,21.831332,21.675711,21.612850,21.535010,21.970104,21.678244,21.473281,21.397952,21.220755,-56322.847074,21.658560,21.458887,21.335862,21.242997,21.166709,21.902797,21.631850,21.475472,21.327568,21.290930,22.183478,21.455662,21.324572,21.075193,22.000824,21.090639
7/2/2024 12:14:35 AM,22.105567,21.736905,21.544405,21.542793,21.610730,22.061628,21.857523,21.682801,21.619020,21.542793,21.977190,21.707437,21.477380,21.420021,21.221860,-56326.900414,21.682191,21.465943,21.343842,21.253052,21.175152,21.912607,21.620942,21.483449,21.344994,21.295914,22.180173,21.458802,21.324026,21.078797,21.997978,21.098623
7/2/2024 12:15:05 AM,22.071793,21.732114,21.532241,21.536387,21.588896,22.046947,21.856415,21.672253,21.604785,21.552969,21.978843,21.711854,21.485945,21.413153,21.246792,-56327.692858,21.709269,21.465853,21.360802,21.264255,21.185665,21.912748,21.638583,21.487275,21.355964,21.295364,22.193193,21.471842,21.335458,21.091156,22.018596,21.116975
7/2/2024 12:15:35 AM,22.109164,21.749023,21.560443,21.545473,21.593836,22.067526,21.859741,21.693309,21.615252,21.532806,21.987921,21.701828,21.493650,21.419246,21.260263,-56330.016047,21.707941,21.483413,21.365694,21.258777,21.200239,21.923617,21.647156,21.496081,21.356708,21.296339,22.192557,21.482722,21.353483,21.110343,22.021871,21.123714
7/2/2024 12:16:05 AM,22.092871,21.779220,21.563707,21.557719,21.611147,22.086200,21.864154,21.735941,21.648911,21.547586,22.008668,21.702328,21.506359,21.442553,21.276895,-56334.039392,21.713568,21.498256,21.389526,21.277084,21.213708,21.931543,21.656929,21.510694,21.386761,21.308423,22.212207,21.494801,21.360727,21.112750,22.033936,21.130500
7/2/2024 12:16:35 AM,22.102336,21.777641,21.583776,21.567655,21.625226,22.090834,21.887892,21.742420,21.669206,21.569267,22.020435,21.710879,21.509155,21.454104,21.289141,-56336.837319,21.733593,21.498481,21.386756,21.294131,21.224996,21.953629,21.662220,21.514604,21.390443,21.320630,22.219332,21.494105,21.354731,21.116434,22.033701,21.133722
7/2/2024 12:17:05 AM,22.131614,21.783921,21.602724,21.570253,21.640488,22.118272,21.901765,21.717620,21.684697,21.567719,22.007615,21.736268,21.521888,21.454629,21.301188,-56339.201412,21.753872,21.500575,21.402674,21.293691,21.236540,21.966306,21.671220,21.521535,21.382861,21.354983,22.227862,21.504721,21.370880,21.139967,22.044535,21.152184
7/2/2024 12:17:35 AM,22.133048,21.770623,21.604159,21.585506,21.650674,22.105904,21.907342,21.729415,21.665640,21.571919,22.013421,21.727343,21.531845,21.450536,21.284881,-56340.094239,21.760555,21.500582,21.410514,21.322962,21.239082,22.000367,21.693330,21.537664,21.386093,21.355220,22.231778,21.506340,21.387706,21.144354,22.040631,21.157031
7/2/2024 12:18:05 AM,22.158516,21.805778,21.596035,21.594884,21.670411,22.123323,21.922006,21.766645,21.687910,21.602943,22.046487,21.769638,21.541224,21.470052,21.315233,-56343.753269,21.742827,21.504035,21.409820,21.323882,21.233319,21.967231,21.698394,21.530983,21.377797,21.360978,22.247184,21.511406,21.376645,21.139050,22.047531,21.153111
7/2/2024 12:18:35 AM,22.128594,21.793329,21.605918,21.606839,21.653814,22.122384,21.918075,21.750282,21.686740,21.645064,22.054290,21.752584,21.551799,21.484545,21.324662,-56345.120400,21.756923,21.525739,21.434984,21.340525,21.259183,22.013993,21.709037,21.551534,21.420932,21.382458,22.252066,21.520441,21.404575,21.161923,22.055406,21.169068
7/2/2024 12:19:05 AM,22.186460,21.811877,21.595919,21.612499,21.676742,22.137468,21.941450,21.750876,21.700687,21.653026,22.057875,21.780572,21.560224,21.496425,21.344150,-56348.234033,21.768744,21.532499,21.441285,21.341528,21.249124,21.957931,21.715104,21.550924,21.412258,21.368946,22.250997,21.522134,21.404656,21.161773,22.058937,21.168458
7/2/2024 12:19:35 AM,22.156328,21.824074,21.638057,21.619636,21.686871,22.151727,21.943519,21.763074,21.713578,21.638978,22.059483,21.774815,21.578876,21.501030,21.331936,-56350.682310,21.770728,21.540472,21.444882,21.348121,21.255489,21.986145,21.708339,21.568569,21.423689,21.402494,22.259878,21.532180,21.417008,21.174823,22.056549,21.171827
7/2/2024 12:20:05 AM,22.163356,21.832028,21.615849,21.617461,21.692985,22.171406,21.950551,21.776324,21.721304,21.662823,22.082156,21.775633,21.597657,21.489641,21.352110,-56351.933972,21.795313,21.547335,21.464186,21.365356,21.272266,22.003586,21.737532,21.581420,21.460961,21.413507,22.267191,21.557699,21.426868,21.201975,22.073297,21.202205
7/2/2024 12:20:35 AM,22.164729,21.847442,21.631961,21.634954,21.694129,22.163809,21.962739,21.794732,21.722908,21.647158,22.091811,21.797724,21.586596,21.518195,21.366848,-56354.724074,21.797605,21.549169,21.469475,21.366268,21.272487,22.024975,21.733379,21.583253,21.443675,21.387695,22.271321,21.544332,21.436304,21.199661,22.070067,21.197356
7/2/2024 12:21:05 AM,22.185220,21.851376,21.640272,21.648331,21.712109,22.156700,21.978638,21.804421,21.739505,21.690006,22.093213,21.794063,21.604810,21.527429,21.371017,-56357.422513,21.817776,21.567968,21.473306,21.380928,21.300515,22.032482,21.748028,21.605045,21.459024,21.413643,22.296760,21.568199,21.450731,21.215248,22.093447,21.208795
7/2/2024 12:21:35 AM,22.191172,21.862856,21.634948,21.649455,21.724053,22.175532,21.983672,21.825109,21.749607,21.705404,22.104687,21.804393,21.611460,21.545596,21.390802,-56360.061525,21.836937,21.570328,21.481194,21.386745,21.310480,22.072339,21.753840,21.610859,21.457238,21.439270,22.309463,21.570789,21.463458,21.225906,22.100405,21.227750
7/2/2024 12:22:05 AM,22.201299,21.872300,21.678934,21.667191,21.729815,22.196699,21.997715,21.825577,21.763196,21.710937,22.113205,21.809695,21.631501,21.554355,21.393804,-56363.442842,21.829914,21.568137,21.476008,21.402523,21.323035,22.051746,21.770526,21.606135,21.474166,21.430859,22.304746,21.572513,21.467946,21.228554,22.100977,21.225558
7/2/2024 12:22:35 AM,22.208011,21.858763,21.661938,21.664931,21.742519,22.186622,21.971526,21.815721,21.752879,21.695784,22.106576,21.823087,21.623944,21.562228,21.398685,-56363.108935,21.829561,21.580911,21.480493,21.404935,21.340885,22.056685,21.780763,21.618678,21.483718,21.429815,22.318190,21.584826,21.473813,21.239954,22.097174,21.237650
7/2/2024 12:23:05 AM,22.209928,21.839277,21.722568,21.669844,21.752496,22.213378,22.018772,21.831451,21.764697,21.684119,22.130117,21.834673,21.642443,21.566220,21.393694,-56367.387192,21.841404,21.602201,21.491653,21.388221,21.336841,22.059780,21.778334,21.627762,21.490732,21.454107,22.321743,21.587463,21.481979,21.251351,22.103719,21.240750
7/2/2024 12:23:35 AM,22.210488,21.871829,21.700796,21.679614,21.742697,22.203129,22.002996,21.837075,21.774235,21.714150,22.134127,21.838916,21.635175,21.567702,21.396328,-56368.241288,21.835789,21.605795,21.515977,21.404026,21.320852,22.070962,21.787912,21.631816,21.487647,21.436739,22.334529,21.599347,21.499394,21.269465,22.107999,21.248725
