Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,Place Holder,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
7/9/2024 6:36:52 PM,28.271809,28.186196,27.989251,27.784270,27.563510,28.277259,28.250919,28.044459,27.832682,27.379503,28.187105,28.090573,27.938355,27.635592,27.106888,-57587.267105,28.428008,27.959032,27.765403,27.527578,27.078890,28.126463,28.052410,27.876545,27.629680,27.274845,27.649234,27.000804,27.729032,27.492781,28.217537,27.087768
7/9/2024 6:37:22 PM,28.280888,28.182558,27.996290,27.806768,27.553727,28.294284,28.224345,28.056267,27.818587,27.372219,28.213899,28.091705,27.986975,27.659688,27.131012,-57589.310214,28.451363,27.989681,27.766742,27.529827,27.085239,28.159599,28.034665,27.877656,27.648527,27.275502,27.648527,27.016261,27.740601,27.499579,28.226368,27.099807
7/9/2024 6:37:52 PM,28.294891,28.180667,28.018708,27.852376,27.573436,28.335533,28.258333,28.056874,27.846921,27.388978,28.242665,28.123885,27.992353,27.658931,27.135489,-57592.783795,28.474626,28.002515,27.819131,27.535169,27.091041,28.156303,28.069533,27.905037,27.642726,27.282439,27.635450,27.025023,27.753669,27.520841,28.231475,27.108340
7/9/2024 6:38:22 PM,28.300325,28.162254,28.011422,27.826224,27.567053,28.341874,28.281024,28.070261,27.854633,27.383958,28.207222,28.110922,27.999153,27.660962,27.123410,-57592.780354,28.498481,28.021622,27.834155,27.563164,27.105404,28.142698,28.053200,27.910060,27.665940,27.298163,27.644796,27.024591,27.753465,27.511995,28.226729,27.115875
7/9/2024 6:38:52 PM,28.293712,28.171993,28.012303,27.857105,27.570891,28.353198,28.328905,28.033658,27.844605,27.367550,28.181759,28.098174,27.973905,27.675712,27.135900,-57592.674485,28.476335,28.013768,27.834707,27.554165,27.111648,28.109633,28.042166,27.915383,27.654442,27.301445,27.653305,27.032429,27.757426,27.521417,28.238181,27.121890
7/9/2024 6:39:22 PM,28.302097,28.178336,28.011833,27.857316,27.586793,28.342058,28.326619,28.033188,27.840271,27.381639,28.226482,28.127006,28.005698,27.672741,27.130194,-57593.418922,28.478327,28.042342,27.835565,27.554796,27.103858,28.131388,28.085277,27.929194,27.660303,27.316639,27.656665,27.050135,27.768059,27.540242,28.260157,27.135269
7/9/2024 6:39:52 PM,28.281818,28.207789,28.007899,27.827472,27.592861,28.361965,28.289765,28.078778,27.855654,27.408184,28.215283,28.128978,27.971319,27.671760,27.141958,-57595.547202,28.469712,28.014863,27.833757,27.567086,27.106144,28.159335,28.069613,27.916933,27.631210,27.302087,27.643033,27.039901,27.766251,27.528881,28.247678,27.134141
7/9/2024 6:40:22 PM,28.307874,28.216136,28.037605,27.847417,27.579844,28.353282,28.316956,28.079404,27.892869,27.401076,28.225447,28.136191,27.958312,27.712399,27.157835,-57597.030825,28.455678,28.008995,27.826069,27.571901,27.103224,28.180723,28.088507,27.936515,27.644891,27.308042,27.648757,27.042672,27.774246,27.541201,28.259298,27.139870
7/9/2024 6:40:52 PM,28.332644,28.197536,28.037854,27.838348,27.626708,28.361931,28.308577,28.091239,27.861984,27.389496,28.216158,28.130535,27.984464,27.663541,27.152395,-57598.082757,28.466979,28.029621,27.821020,27.586178,27.133448,28.125937,28.074828,27.939193,27.672808,27.314819,27.658257,27.056738,27.776470,27.550931,28.266970,27.146650
7/9/2024 6:41:22 PM,28.302304,28.206477,28.049070,27.850705,27.627929,28.367692,28.307072,28.119490,27.868886,27.417334,28.255755,28.138569,28.008859,27.687953,27.165908,-57600.045965,28.481092,28.018983,27.829242,27.580307,27.124157,28.183440,28.098720,27.932643,27.656024,27.313950,27.667847,27.049493,27.777420,27.550062,28.258154,27.165808
7/9/2024 6:41:52 PM,28.333050,28.197941,28.052345,27.860345,27.614153,28.373007,28.284914,28.121174,27.879434,27.419248,28.259256,28.143660,28.027582,27.720556,27.169871,-57600.315923,28.467501,28.036050,27.815633,27.582608,27.120770,28.179607,28.117828,27.927899,27.657416,27.329221,27.657643,27.061359,27.794722,27.573740,28.275894,27.169705
7/9/2024 6:42:22 PM,28.320435,28.220069,28.056079,27.869989,27.650633,28.396489,28.316121,28.108099,27.905213,27.451648,28.256630,28.140580,28.047674,27.703833,27.182033,-57602.382231,28.454591,28.025173,27.841799,27.584001,27.140373,28.183042,28.141025,27.937471,27.681317,27.331980,27.660173,27.070265,27.802479,27.579681,28.279555,27.172010
7/9/2024 6:42:52 PM,28.332884,28.248190,28.043774,27.871542,27.653551,28.412796,28.350593,28.119872,27.914492,27.404751,28.234792,28.164390,28.012195,27.726301,27.177898,-57602.872548,28.492827,27.998015,27.842358,27.589336,27.138429,28.210399,28.132271,27.968250,27.675510,27.356655,27.670508,27.082207,27.811220,27.577056,28.285790,27.178259
7/9/2024 6:43:22 PM,28.368777,28.272963,28.076962,27.877927,27.623787,28.376723,28.325186,28.125800,27.917013,27.425018,28.230045,28.153737,27.976773,27.722458,27.199085,-57604.024211,28.485080,28.026156,27.841872,27.589078,27.157517,28.235803,28.141098,27.961176,27.678890,27.346160,27.674343,27.082859,27.803007,27.585212,28.289620,27.185739
7/9/2024 6:43:52 PM,28.357272,28.259639,28.078626,27.879137,27.649553,28.385196,28.372256,28.136094,27.890954,27.463760,28.257823,28.163577,28.024786,27.731852,27.195063,-57606.583564,28.504310,28.055401,27.853402,27.612892,27.156546,28.141718,28.098561,27.974066,27.683830,27.340638,27.692242,27.090765,27.813174,27.594473,28.293191,27.187953
7/9/2024 6:44:22 PM,28.336970,28.248871,28.057404,27.907447,27.671057,28.443440,28.356722,28.147355,27.890631,27.428408,28.249098,28.164844,28.022191,27.713116,27.185181,-57606.762058,28.513857,28.057914,27.863871,27.626549,27.163160,28.202600,28.120836,27.971127,27.708625,27.369090,27.684072,27.095560,27.827734,27.602447,28.312051,27.205491
7/9/2024 6:44:52 PM,28.370051,28.216559,28.088459,27.904654,27.622789,28.437472,28.370505,28.151151,27.917607,27.462461,28.270377,28.198391,28.075738,27.728053,27.218796,-57607.794819,28.496972,28.080995,27.877189,27.612361,27.167167,28.233849,28.153681,27.974899,27.719901,27.375370,27.688528,27.105712,27.834690,27.611679,28.306739,27.203808
7/9/2024 6:45:22 PM,28.359815,28.204503,28.093664,27.891227,27.670062,28.415661,28.356183,28.156809,27.927131,27.448111,28.295789,28.185880,28.070040,27.761450,27.211266,-57608.388895,28.523681,28.099095,27.863936,27.624568,27.189399,28.242180,28.169507,27.964603,27.740971,27.368246,27.689821,27.115201,27.839164,27.615245,28.323923,27.218073
7/9/2024 6:45:52 PM,28.354518,28.261654,28.088137,27.897287,27.685901,28.432157,28.339761,28.166727,27.942962,27.449628,28.303207,28.196479,28.112897,27.778650,27.224618,-57610.616533,28.518522,28.071215,27.855133,27.625765,27.193328,28.239288,28.193187,27.971025,27.748078,27.376724,27.700112,27.118903,27.848088,27.621900,28.321032,27.217679
7/9/2024 6:46:22 PM,28.357121,28.244728,28.084153,27.897620,27.677821,28.403886,28.364385,28.143892,27.888530,27.482714,28.258807,28.187954,28.048261,27.726472,27.212434,-57610.888934,28.537754,28.077291,27.864165,27.621614,27.195090,28.233326,28.145435,27.981419,27.753248,27.391680,27.710738,27.117479,27.854620,27.633211,28.329601,27.228316
7/9/2024 6:46:52 PM,28.365611,28.226651,28.111048,27.914526,27.681550,28.441886,28.378779,28.132854,27.941794,27.493495,28.304992,28.201444,28.066298,27.745431,27.244612,-57612.754117,28.500340,28.076642,27.855108,27.631652,27.206047,28.257657,28.175448,27.980543,27.720092,27.384433,27.690538,27.112277,27.850108,27.620283,28.317601,27.219474
7/9/2024 6:47:22 PM,28.351581,28.243728,28.097692,27.914799,27.661133,28.470985,28.426495,28.151069,27.951383,27.499226,28.270750,28.215796,28.097237,27.757069,27.234417,-57613.611887,28.538093,28.075813,27.884049,27.659015,27.217960,28.263185,28.163944,28.008795,27.760634,27.411128,27.730401,27.134207,27.868141,27.651967,28.344925,27.247543
7/9/2024 6:47:52 PM,28.380366,28.252538,28.114681,27.927250,27.715650,28.433032,28.383772,28.189406,27.958835,27.489399,28.298633,28.217794,28.128310,27.776117,27.258264,-57616.643988,28.572533,28.088706,27.914445,27.661689,27.211761,28.221120,28.190688,28.028733,27.760807,27.413803,27.716479,27.133925,27.870813,27.643499,28.353497,27.258639
7/9/2024 6:48:22 PM,28.398695,28.252251,28.121209,27.926509,27.660118,28.415721,28.377356,28.169815,27.957866,27.487748,28.309018,28.227953,28.051017,27.741733,27.249557,-57614.436458,28.570317,28.076947,27.908590,27.668335,27.207491,28.235026,28.191423,28.033330,27.765634,27.411809,27.704029,27.134433,27.872685,27.665607,28.354005,27.260740
7/9/2024 6:48:52 PM,28.392825,28.247060,28.107612,27.936085,27.700163,28.449121,28.402813,28.199144,28.006748,27.504610,28.311320,28.221627,28.107158,27.774043,27.258691,-57617.735201,28.591899,28.087875,27.914523,27.665631,27.208197,28.198942,28.188041,28.029946,27.744290,27.422070,27.719739,27.138554,27.876572,27.658356,28.348580,27.269183
7/9/2024 6:49:22 PM,28.408762,28.280033,28.135824,27.934541,27.719306,28.482760,28.395142,28.174663,27.969533,27.520805,28.337023,28.245064,28.084944,27.801139,27.284451,-57619.541065,28.554360,28.109358,27.911927,27.685315,27.230630,28.232229,28.162962,28.058020,27.763061,27.411282,27.722598,27.160536,27.903064,27.677812,28.368463,27.278189
7/9/2024 6:49:52 PM,28.408554,28.306391,28.126985,27.941604,27.718189,28.521816,28.374275,28.210565,27.980685,27.523098,28.327279,28.266655,28.102453,27.786838,27.299714,-57621.091414,28.584505,28.126130,27.916663,27.685960,27.226043,28.253765,28.177688,28.056166,27.757342,27.419662,27.730518,27.159361,27.897347,27.673001,28.375237,27.295445
7/9/2024 6:50:22 PM,28.387657,28.291847,28.130380,27.943864,27.704082,28.474596,28.408088,28.198743,27.979537,27.520584,28.290485,28.261874,28.106530,27.817056,27.293331,-57622.036419,28.554334,28.109787,27.942123,27.685516,27.222412,28.268082,28.198820,28.067763,27.754398,27.438098,27.733939,27.173710,27.915310,27.686425,28.398630,27.303419
7/9/2024 6:50:52 PM,28.407547,28.283813,28.146874,27.953321,27.704450,28.510824,28.379625,28.167769,27.994446,27.543012,28.301978,28.258154,28.117801,27.827197,27.282095,-57623.364163,28.562544,28.088475,27.948072,27.697152,27.220633,28.319438,28.209762,28.061216,27.738754,27.425628,27.715794,27.167606,27.910579,27.682602,28.381645,27.305281
7/9/2024 6:51:22 PM,28.382159,28.267274,28.158949,27.959038,27.731539,28.547399,28.434824,28.199829,27.999254,27.535999,28.322904,28.257056,28.096259,27.815188,27.294192,-57624.968463,28.571708,28.135127,27.972926,27.705878,27.256219,28.274113,28.244821,28.079249,27.787485,27.439818,27.729293,27.182032,27.921573,27.702240,28.396261,27.318792
7/9/2024 6:51:52 PM,28.376780,28.268479,28.145844,27.940021,27.735473,28.536575,28.453279,28.216704,27.984101,27.541299,28.315253,28.285509,28.119951,27.859348,27.311326,-57625.183139,28.549527,28.115879,27.943673,27.711165,27.249223,28.277578,28.244652,28.066813,27.796863,27.459666,27.732079,27.183000,27.922540,27.703890,28.394957,27.310659
7/9/2024 6:52:22 PM,28.425521,28.271138,28.159179,27.969266,27.711992,28.485671,28.461612,28.213685,28.021977,27.541005,28.382162,28.279539,28.106711,27.825419,27.308757,-57627.413362,28.570584,28.168752,27.949987,27.706116,27.249403,28.270037,28.237110,28.084938,27.815225,27.450065,27.727258,27.188642,27.926355,27.706798,28.403536,27.331543
7/9/2024 6:52:52 PM,28.433081,28.324566,28.141760,27.969791,27.734568,28.548380,28.450560,28.228971,28.033406,27.561088,28.353400,28.297320,28.116775,27.860489,27.331579,-57629.922930,28.602928,28.158199,27.938520,27.718286,27.261130,28.278105,28.266979,28.088013,27.812392,27.456327,27.744656,27.199687,27.941020,27.723969,28.414099,27.340993
7/9/2024 6:53:22 PM,28.454672,28.315057,28.131793,27.980951,27.760281,28.540010,28.455580,28.231268,28.033887,27.534962,28.386118,28.303704,28.157004,27.850970,27.335928,-57629.928749,28.539494,28.191691,27.925674,27.699750,27.258278,28.334293,28.249827,28.067674,27.804770,27.457571,27.740215,27.196380,27.932491,27.723165,28.416021,27.344739
7/9/2024 6:53:52 PM,28.423964,28.334973,28.158530,27.984749,27.744760,28.538131,28.446663,28.221666,28.045409,27.551272,28.439173,28.322485,28.176018,27.858179,27.346785,-57631.311503,28.614079,28.162773,27.938779,27.705132,27.265712,28.333992,28.263605,28.078731,27.821515,27.469551,27.760372,27.205181,27.952867,27.736958,28.431610,27.353310
7/9/2024 6:54:22 PM,28.459312,28.327645,28.153698,27.964238,27.745834,28.559855,28.410963,28.192989,28.030808,27.579407,28.389170,28.308119,28.142342,27.861526,27.356733,-57630.898746,28.600646,28.196115,28.016213,27.711453,27.260662,28.381624,28.295577,28.087091,27.829880,27.474738,27.750099,27.203316,27.957821,27.743279,28.440645,27.365096
7/9/2024 6:54:52 PM,28.471205,28.354298,28.173093,27.988185,27.754334,28.545193,28.443513,28.238498,28.063838,27.589048,28.401972,28.324556,28.136526,27.881614,27.353638,-57633.911613,28.617318,28.209393,27.972470,27.722472,27.274194,28.327244,28.284103,28.099465,27.823396,27.475300,27.758616,27.220036,27.964745,27.742931,28.445065,27.374303
7/9/2024 6:55:22 PM,28.472868,28.370492,28.156361,27.978262,27.747363,28.569550,28.479905,28.249473,28.060732,27.576389,28.409992,28.350513,28.165673,27.906459,27.348252,-57634.277269,28.625549,28.218540,27.989800,27.730264,27.293370,28.331847,28.311867,28.109521,27.863458,27.491284,27.773681,27.233752,27.973668,27.765725,28.448986,27.382100
7/9/2024 6:55:52 PM,28.487411,28.335773,28.174774,28.022810,27.763973,28.535753,28.431801,28.204980,28.046437,27.580498,28.383449,28.353027,28.123444,27.896931,27.358279,-57636.575774,28.660054,28.193803,27.997315,27.739829,27.288154,28.341854,28.325280,28.124530,27.839612,27.501308,27.770971,27.224895,27.970732,27.768698,28.445371,27.387805
7/9/2024 6:56:22 PM,28.478108,28.364608,28.183861,28.007136,27.761475,28.550960,28.421361,28.251082,28.067793,27.589824,28.465624,28.351213,28.165919,27.878753,27.387401,-57636.227049,28.642192,28.192049,27.998741,27.746029,27.296863,28.379603,28.271757,28.132089,27.831266,27.507740,27.777853,27.248169,27.983292,27.777398,28.456103,27.395602
7/9/2024 6:56:52 PM,28.486463,28.330964,28.197445,28.017544,27.791209,28.532308,28.460815,28.268070,28.073202,27.611156,28.382046,28.355938,28.204485,27.915979,27.380534,-57638.662274,28.627326,28.190569,27.994080,27.731590,27.294015,28.398782,28.336123,28.133334,27.857512,27.502391,27.768188,27.243500,27.986809,27.773644,28.454396,27.397987
7/9/2024 6:57:22 PM,28.460319,28.307991,28.206714,27.999327,27.795713,28.561088,28.504578,28.260534,28.057259,27.586556,28.408792,28.367475,28.175601,27.898894,27.379582,-57639.700801,28.650791,28.206561,28.000990,27.740551,27.307307,28.357105,28.296030,28.130703,27.843516,27.510446,27.784649,27.255655,27.996901,27.787604,28.474011,27.404906
7/9/2024 6:57:52 PM,28.469494,28.324661,28.198180,28.023959,27.791263,28.546660,28.468359,28.275163,28.080753,27.600068,28.438397,28.381646,28.182283,27.906944,27.394692,-57641.468096,28.599606,28.204158,28.004039,27.751330,27.295115,28.333361,28.306343,28.133751,27.861111,27.530100,27.794518,27.258936,27.993361,27.793836,28.472290,27.410916
7/9/2024 6:58:22 PM,28.484722,28.337169,28.197066,28.043291,27.810831,28.644028,28.496978,28.284947,28.086907,27.625783,28.423663,28.369862,28.252703,27.909237,27.406314,-57643.568182,28.577721,28.185661,27.984171,27.759866,27.291601,28.365499,28.297840,28.128425,27.878281,27.509530,27.770550,27.257014,28.005528,27.796689,28.463564,27.409222
7/9/2024 6:58:52 PM,28.448579,28.346651,28.184521,28.032787,27.794867,28.600863,28.493293,28.280807,28.102754,27.644146,28.378662,28.387062,28.212909,27.903048,27.410810,-57643.905653,28.599858,28.223486,27.983616,27.762720,27.309930,28.349960,28.285024,28.145586,27.886134,27.527623,27.792270,27.273524,28.006790,27.810453,28.483890,27.418447
7/9/2024 6:59:22 PM,28.460616,28.317143,28.179532,28.025070,27.802148,28.592928,28.462432,28.307380,28.089586,27.620961,28.371632,28.360961,28.214052,27.916008,27.404903,-57642.011280,28.665483,28.255328,28.009567,27.790275,27.335235,28.373394,28.337297,28.173346,27.900047,27.548596,27.797321,27.288138,28.028879,27.827550,28.498921,27.449206
7/9/2024 6:59:52 PM,28.463092,28.330063,28.224477,28.031410,27.810991,28.586553,28.537535,28.275116,28.072301,27.622077,28.448792,28.395674,28.179511,27.937574,27.416028,-57645.449308,28.649668,28.238819,28.014406,27.798979,27.319831,28.361429,28.332596,28.161603,27.887388,27.550255,27.800343,27.272505,28.023039,27.820572,28.490363,27.435626
7/9/2024 7:00:22 PM,28.455080,28.348159,28.203744,28.032024,27.804787,28.586939,28.475735,28.312968,28.091542,27.624284,28.474147,28.373132,28.250071,27.940688,27.429154,-57645.983429,28.641143,28.238008,28.034723,27.784075,27.326527,28.372651,28.336553,28.184640,27.904984,27.555811,27.802486,27.285800,28.021319,27.819078,28.501809,27.445732
7/9/2024 7:00:52 PM,28.486171,28.334305,28.210325,28.054737,27.812055,28.576723,28.533151,28.329537,28.084950,27.655201,28.443499,28.390381,28.271184,27.963405,27.442570,-57648.477165,28.660467,28.254623,28.049755,27.779795,27.349316,28.385629,28.325012,28.163329,27.878888,27.557213,27.813662,27.298807,28.039986,27.831162,28.506840,27.453276
7/9/2024 7:01:22 PM,28.467812,28.333650,28.192183,28.013188,27.805490,28.565402,28.571076,28.331152,28.102921,27.656364,28.470536,28.399941,28.240100,27.925030,27.430540,-57647.135632,28.697335,28.240885,28.051231,27.798092,27.335097,28.363495,28.316725,28.160036,27.871048,27.557100,27.821276,27.292778,28.041917,27.845140,28.501507,27.458622
7/9/2024 7:01:52 PM,28.487374,28.329832,28.211074,28.053669,27.801667,28.592902,28.564990,28.274885,28.106597,27.635260,28.464449,28.407020,28.200627,27.986648,27.438771,-57649.140738,28.689931,28.241422,28.071306,27.794766,27.349742,28.352226,28.302277,28.174882,27.894993,27.561959,27.821587,27.311291,28.041319,27.842723,28.504087,27.473944
7/9/2024 7:02:22 PM,28.466550,28.323759,28.216809,28.031917,27.829909,28.622912,28.564594,28.329436,28.113469,27.654872,28.518298,28.418882,28.185469,27.945125,27.467488,-57650.101484,28.700996,28.210485,28.089654,27.813125,27.354694,28.396216,28.337644,28.178691,27.868352,27.559178,27.813125,27.300545,28.047401,27.844035,28.516517,27.467069
7/9/2024 7:02:52 PM,28.464444,28.335503,28.205164,28.075699,27.835528,28.616950,28.591536,28.317567,28.111135,27.668678,28.473977,28.411328,28.223105,27.960059,27.457873,-57651.884101,28.698115,28.258243,28.051559,27.810466,27.352261,28.369951,28.354514,28.183302,27.895237,27.571072,27.822058,27.310853,28.059283,27.857285,28.510912,27.480102
7/9/2024 7:03:22 PM,28.435616,28.340950,28.216291,28.057979,27.841208,28.609460,28.549325,28.327555,28.147476,27.682317,28.471706,28.412462,28.247175,27.979598,27.479479,-57653.580387,28.697095,28.256314,28.064849,27.807172,27.349873,28.408431,28.342822,28.179101,27.881035,27.563910,27.828764,27.309375,28.057580,27.864673,28.514204,27.479535
7/9/2024 7:03:52 PM,28.453849,28.345339,28.224087,28.050102,27.830601,28.620653,28.554393,28.319229,28.128017,27.681938,28.501740,28.410493,28.250883,27.994668,27.477734,-57653.796411,28.712259,28.259456,28.067993,27.808499,27.371904,28.426555,28.327347,28.187014,27.940309,27.587523,27.838500,27.320487,28.072537,27.882590,28.528466,27.497011
7/9/2024 7:04:22 PM,28.505856,28.366255,28.225252,28.055357,27.865858,28.574846,28.501316,28.309723,28.158482,27.678557,28.497004,28.425505,28.301095,27.987428,27.477992,-57655.250140,28.678116,28.250034,28.054251,27.822933,27.373157,28.385809,28.329733,28.186220,27.917019,27.601736,27.854979,27.343127,28.078331,27.876796,28.522226,27.493487
7/9/2024 7:04:52 PM,28.491769,28.374640,28.211157,28.054206,27.845389,28.627702,28.565527,28.329688,28.161647,27.685135,28.474292,28.424355,28.285413,27.982641,27.480933,-57656.394613,28.691208,28.259504,28.084624,27.824229,27.386057,28.414345,28.343742,28.196373,27.903999,27.596439,27.841502,27.337144,28.077127,27.878774,28.525563,27.497286
7/9/2024 7:05:22 PM,28.513376,28.402836,28.238000,28.111042,27.849526,28.624572,28.531079,28.338362,28.151927,27.712463,28.509518,28.415549,28.303624,28.014723,27.492807,-57659.399030,28.643571,28.258831,28.059190,27.820602,27.383791,28.410267,28.349653,28.194110,27.905825,27.586897,27.828102,27.330100,28.081225,27.878783,28.525799,27.497523
7/9/2024 7:05:52 PM,28.513181,28.412175,28.242120,28.092221,27.845922,28.653420,28.582852,28.364275,28.146281,27.699991,28.456666,28.438280,28.299795,27.985900,27.490337,-57657.759169,28.673016,28.263095,28.060275,27.827596,27.391019,28.413395,28.354824,28.194060,27.942359,27.603900,27.836915,27.340742,28.080038,27.905093,28.540726,27.512937
7/9/2024 7:06:22 PM,28.519569,28.405852,28.225121,28.086802,27.855272,28.576984,28.569269,28.345464,28.150401,27.692294,28.463962,28.458741,28.265314,28.018877,27.508109,-57659.163651,28.695517,28.267450,28.069857,27.832183,27.406074,28.406852,28.361676,28.211587,27.957624,27.608261,27.859683,27.349655,28.093254,27.892635,28.537590,27.521165
7/9/2024 7:06:52 PM,28.521901,28.418173,28.248120,28.102539,27.861699,28.600193,28.527575,28.335992,28.175902,27.695313,28.459940,28.424075,28.265377,28.023711,27.487931,-57660.724661,28.680887,28.276196,28.069519,27.859800,27.404599,28.405834,28.349306,28.206027,27.931383,27.614518,27.851164,27.351138,28.103366,27.891843,28.533395,27.514914
7/9/2024 7:07:22 PM,28.517427,28.403709,28.257948,28.089655,27.879262,28.576204,28.474757,28.332196,28.180509,27.699469,28.513568,28.458188,28.285197,28.026047,27.501414,-57661.287744,28.668238,28.277842,28.085023,27.855538,27.406475,28.395221,28.360033,28.239920,27.926895,27.624807,27.851675,27.357792,28.103423,27.910761,28.547749,27.533165
7/9/2024 7:07:52 PM,28.531033,28.402790,28.258619,28.098049,27.882433,28.628383,28.561897,28.372824,28.161874,27.729921,28.486549,28.446147,28.311979,28.050799,27.520507,-57663.131939,28.688518,28.311080,28.106463,27.848808,27.415435,28.423230,28.362618,28.232514,27.919256,27.625576,27.854490,27.369027,28.106009,27.918120,28.549425,27.531661
7/9/2024 7:08:22 PM,28.510885,28.396712,28.268888,28.120360,27.868848,28.640006,28.531537,28.334507,28.137622,27.735200,28.524956,28.456185,28.294773,28.068569,27.526016,-57663.891712,28.675750,28.293534,28.086638,27.824199,27.418329,28.411136,28.386392,28.237219,27.964638,27.627332,27.858063,27.367599,28.112987,27.914421,28.562070,27.542286
7/9/2024 7:08:52 PM,28.542799,28.391178,28.265850,28.102103,27.880126,28.655803,28.529636,28.380735,28.179782,27.726249,28.474258,28.452468,28.306949,28.032590,27.538894,-57664.322105,28.678001,28.322125,28.088210,27.842364,27.422178,28.451524,28.418610,28.229027,27.984161,27.631408,27.869636,27.383734,28.125463,27.936900,28.566138,27.560689
7/9/2024 7:09:22 PM,28.516176,28.409496,28.287806,28.113163,27.887328,28.634632,28.587889,28.401778,28.150641,27.726179,28.503921,28.474415,28.285081,28.045469,27.542463,-57666.802280,28.710457,28.299660,28.085498,27.856241,27.431291,28.426795,28.384345,28.254701,27.944639,27.642108,27.875331,27.387615,28.126612,27.933051,28.567513,27.555700
7/9/2024 7:09:52 PM,28.531480,28.389163,28.280865,28.117350,27.884926,28.649251,28.588667,28.390752,28.169817,27.734461,28.539423,28.470654,28.306750,28.113034,27.535965,-57665.526083,28.723145,28.305774,28.095931,27.870542,27.441965,28.451294,28.348913,28.235610,27.954621,27.633906,27.871224,27.388281,28.129094,27.935307,28.572035,27.564325
7/9/2024 7:10:22 PM,28.543576,28.399900,28.291150,28.117190,27.907491,28.666562,28.605753,28.400581,28.172383,27.734528,28.518157,28.456422,28.338604,28.056312,27.566961,-57668.735258,28.742608,28.323438,28.096793,27.872541,27.430773,28.444892,28.370888,28.243738,27.967980,27.655914,27.876859,27.396651,28.142221,27.949575,28.586965,27.589747
7/9/2024 7:10:52 PM,28.508194,28.431930,28.266423,28.109490,27.901152,28.624837,28.596473,28.369730,28.165592,27.741371,28.498662,28.474830,28.334540,28.049520,27.546745,-57667.792023,28.738388,28.291740,28.114828,27.864677,27.434957,28.442939,28.403441,28.244737,27.962617,27.654640,27.891720,27.391282,28.143447,27.954437,28.586601,27.580741
7/9/2024 7:11:22 PM,28.543697,28.425900,28.257893,28.138208,27.928064,28.636961,28.601564,28.394800,28.184541,27.743970,28.509201,28.494448,28.338498,28.057797,27.560033,-57669.410827,28.727226,28.284656,28.113873,27.851677,27.439233,28.430636,28.377289,28.223799,27.960980,27.657322,27.869403,27.395330,28.138177,27.957118,28.573167,27.574783
7/9/2024 7:11:52 PM,28.523326,28.438666,28.274069,28.128950,27.909940,28.683300,28.610694,28.397806,28.165291,27.739706,28.560771,28.473167,28.319935,28.062394,27.571230,-57669.023450,28.714825,28.290635,28.096458,27.870388,27.447725,28.451821,28.390758,28.248400,27.958784,27.648531,27.881296,27.396999,28.144840,27.954240,28.586631,27.588048
7/9/2024 7:12:22 PM,28.568270,28.441399,28.317447,28.142360,27.949942,28.703274,28.634302,28.393275,28.222531,27.782450,28.551249,28.511761,28.361265,28.084211,27.599891,-57674.266490,28.672385,28.329446,28.128017,27.900143,27.467726,28.458843,28.394830,28.263826,27.970812,27.671707,27.904007,27.424054,28.164585,27.968540,28.598189,27.607816
7/9/2024 7:12:52 PM,28.506581,28.463911,28.291149,28.113555,27.926351,28.690383,28.610290,28.391726,28.232564,27.768170,28.555148,28.501815,28.281158,28.067442,27.577193,-57673.127389,28.692910,28.359748,28.109725,27.877298,27.460100,28.459404,28.376548,28.271653,27.999092,27.669540,27.884343,27.420749,28.158332,27.969782,28.598750,27.594052
7/9/2024 7:13:22 PM,28.530467,28.426287,28.302103,28.126330,27.927997,28.715621,28.547034,28.399046,28.221265,27.756178,28.528197,28.470095,28.341155,28.079310,27.586572,-57672.440779,28.687315,28.356647,28.156592,27.897827,27.475189,28.434512,28.419757,28.264691,28.001895,27.689851,27.898282,27.427195,28.169992,27.979402,28.602003,27.622325
7/9/2024 7:13:52 PM,28.511989,28.430959,28.305415,28.151220,27.928584,28.709174,28.618420,28.422787,28.222987,27.803135,28.574852,28.502230,28.363310,28.111926,27.593071,-57674.815935,28.710079,28.383286,28.138953,27.889042,27.460709,28.404171,28.425055,28.271807,28.029917,27.679925,27.899723,27.422268,28.165300,27.986750,28.603442,27.613989
7/9/2024 7:14:22 PM,28.564532,28.419955,28.297586,28.152020,27.936656,28.645313,28.584955,28.433347,28.215611,27.799617,28.613773,28.482603,28.340271,28.113861,27.589779,-57674.991737,28.687727,28.397242,28.179943,27.884378,27.467641,28.442188,28.444004,28.275095,28.027299,27.699130,27.908239,27.440119,28.178354,27.995037,28.605365,27.620919
7/9/2024 7:14:52 PM,28.575150,28.436705,28.327509,28.147203,27.952514,28.646399,28.615541,28.450097,28.244177,27.796614,28.544514,28.520457,28.353618,28.110633,27.609287,-57678.824909,28.677990,28.385909,28.159975,27.888714,27.476302,28.482381,28.399757,28.275112,28.030952,27.691873,27.905075,27.436042,28.168833,27.990511,28.611737,27.625712
