Time,T_1_1,T_1_2,T_1_3,T_1_4,T_1_5,T_2_1,T_2_2,T_2_3,T_2_4,T_2_5,T_3_1,T_3_2,T_3_3,T_3_4,T_3_5,T_4_1,T_4_2,T_4_3,T_4_4,T_4_5,T_5_1,T_5_2,T_5_3,T_5_4,T_5_5,T_top,T_bot,T_N,T_S,T_E,T_W
6/21/2024 8:15:41 AM,24.228782,23.859484,23.581863,23.463062,23.464667,24.472608,24.004534,23.696507,23.512604,23.430719,24.229240,23.890423,23.561453,23.365338,23.101658,-56859.301964,23.989321,23.643224,23.419616,23.264978,23.152754,24.626989,23.852975,23.566177,23.336797,23.222524,23.594154,23.164689,23.260159,23.219311,26.276370,23.155278
6/21/2024 8:16:11 AM,23.999930,23.703592,23.471985,23.348338,23.462351,24.119741,23.814540,23.593306,23.522902,23.430926,24.152266,23.668056,23.500655,23.403398,23.234527,-56859.346490,23.910660,23.570238,23.398444,23.269730,23.195376,24.485496,23.539049,23.319981,23.325946,23.359214,23.592711,23.170360,23.255273,23.226129,26.133998,23.152457
6/21/2024 8:16:41 AM,23.685063,23.487164,23.301802,23.170767,23.138863,24.177272,23.577983,23.498173,23.457116,23.403439,23.598163,23.407568,23.230896,23.209324,23.064488,-56859.552638,23.713493,23.454366,23.341957,23.269221,23.200834,24.169945,23.375912,23.164801,23.170080,23.082167,23.578214,23.187523,23.222407,23.219423,26.034492,23.165030
6/21/2024 8:17:11 AM,23.609790,23.284985,23.087377,22.981080,22.844443,23.588464,23.466453,23.358406,23.369878,23.212240,23.504528,23.380890,22.966156,22.892673,22.744754,-56857.367337,23.497627,23.341408,23.230579,23.163104,23.120871,24.028750,23.226677,23.238152,23.035933,22.889437,23.555192,23.180777,23.191794,23.201433,26.010448,23.155530
6/21/2024 8:17:41 AM,23.513564,23.163905,22.961884,22.831443,22.827538,23.468838,23.293107,23.157249,23.130394,23.090912,23.424109,23.011938,22.765290,22.687870,22.598258,-56853.785550,23.293799,23.195811,23.077142,23.022044,23.028702,23.972962,23.065664,22.698442,22.859008,22.706943,23.554390,23.195581,23.149678,23.224039,25.995049,23.152892
6/21/2024 8:18:11 AM,23.277516,22.973837,22.778396,22.653189,22.713844,23.214409,23.064754,23.054424,22.926764,22.797461,23.369064,22.976592,22.612288,22.561962,22.559204,-56847.720518,23.095956,23.020197,22.896202,22.835801,22.889543,24.038936,22.817426,22.785957,22.827991,22.556887,23.536721,23.183866,23.084019,23.175604,25.967431,23.115697
6/21/2024 8:18:41 AM,23.210647,22.836188,22.552449,22.458444,22.542107,23.038263,22.967087,22.845146,22.731443,22.585082,23.163368,22.811612,22.537740,22.419595,22.392698,-56842.176441,22.991233,22.914310,22.777653,22.708736,22.792814,23.671748,22.648310,22.699316,22.568573,22.397563,23.507330,23.166388,23.035545,23.149174,25.915372,23.108317
6/21/2024 8:19:11 AM,22.895655,22.557719,22.491757,22.326238,22.384636,23.073830,22.809299,22.690763,22.635619,22.467622,23.151417,22.875216,22.362795,22.281170,22.269212,-56837.142035,22.855586,22.817919,22.643783,22.555772,22.588174,23.535149,22.585417,22.595298,22.404758,22.172742,23.506710,23.148095,22.988776,23.116419,25.875504,23.085659
6/21/2024 8:19:41 AM,22.770660,22.422059,22.229379,22.253986,22.187751,22.933497,22.651424,22.570309,22.462286,22.354239,22.903873,22.627068,22.332167,22.228229,22.168431,-56829.832270,22.732962,22.686555,22.533744,22.423185,22.527079,23.524406,22.425484,22.356975,22.283627,22.095491,23.482893,23.127014,22.927273,23.119668,25.767584,23.058147
6/21/2024 8:20:11 AM,22.937766,22.383113,22.216866,22.179837,21.920786,22.875302,22.671090,22.582164,22.446791,22.268839,22.927202,22.418286,22.106231,22.032154,22.032844,-56823.845020,22.658395,22.649204,22.472247,22.400067,22.510862,23.177380,22.309481,22.315919,22.101112,21.865955,23.460973,23.092453,22.876162,23.113112,25.677283,23.029550
6/21/2024 8:20:41 AM,22.635683,22.316645,22.001071,21.749058,21.946998,22.803850,22.531123,22.341936,22.261687,22.187175,22.799945,22.352513,22.049847,22.016487,21.982434,-56816.493130,22.550319,22.531474,22.337459,22.258819,22.308718,23.120614,22.207765,21.885214,21.983015,21.808340,23.449661,23.071949,22.866903,23.089395,25.657576,23.012717
6/21/2024 8:21:11 AM,22.436715,22.160096,22.061181,21.854084,21.843727,22.749011,22.429359,22.246801,22.201035,22.088097,22.699159,22.062792,21.692254,21.684426,21.619033,-56808.026046,22.528069,22.505775,22.294964,22.185958,22.192628,22.968905,22.080608,21.556497,21.736330,21.721596,23.413230,23.032504,22.786326,23.042376,25.602134,22.986126
6/21/2024 8:21:41 AM,22.612492,22.055615,21.854960,21.629351,21.695433,22.678896,22.409085,22.200761,22.080921,21.919400,22.479426,22.027087,21.713391,21.583755,21.701880,-56801.065469,22.482449,22.412568,22.189986,22.179176,22.329802,22.957772,21.983636,21.793769,21.739671,21.597838,23.394537,22.989918,22.769676,23.036296,25.573936,22.927921
6/21/2024 8:22:11 AM,22.414503,22.007431,21.601848,21.237861,21.519630,22.736232,22.320241,22.100835,21.976138,22.052065,22.659267,22.029288,21.610138,21.563620,21.489918,-56792.910808,22.391084,22.316822,22.092584,22.065668,22.240938,23.113554,21.927385,21.748545,21.653919,21.537625,23.385256,22.953305,22.781516,22.988665,25.473802,22.904163
6/21/2024 8:22:41 AM,22.326562,21.874767,21.624299,21.119964,21.498784,22.674774,22.215954,21.970269,21.860958,21.998801,22.473004,21.859117,21.551067,21.649167,21.405260,-56784.753523,22.336727,22.304077,22.043714,21.965715,22.138722,22.691365,22.032901,21.343562,21.530387,21.521865,23.359693,22.916236,22.733177,22.989715,25.440356,22.865942
6/21/2024 8:23:11 AM,22.218868,21.827048,21.630440,21.393895,21.414629,22.519586,22.019203,21.878374,21.763056,21.722769,22.418909,22.035998,21.485809,21.296202,21.405184,-56774.437668,22.337945,22.277702,22.017324,22.008351,22.119698,22.698555,21.689117,21.316442,21.615895,21.398004,23.336130,22.872212,22.673972,22.949142,25.345621,22.854068
6/21/2024 8:23:41 AM,22.314067,21.887807,21.682935,21.650240,21.555824,22.403273,22.116743,21.885045,21.776865,21.677410,22.582784,21.992050,21.467379,21.458165,21.458395,-56767.637168,22.285478,22.207749,21.942731,21.873231,21.953776,22.945196,21.550450,21.331837,21.454632,21.320777,23.315897,22.834503,22.597414,22.950707,25.237959,22.795456
6/21/2024 8:24:11 AM,22.200852,21.733973,21.293820,21.141710,21.262711,22.516752,22.132771,21.881289,21.780474,21.588683,22.236269,21.646482,21.309029,21.259254,21.242431,-56757.373529,22.268025,22.229390,21.948737,21.811340,21.827912,22.327350,21.821007,21.295223,21.349372,21.260888,23.283567,22.785143,22.574917,22.919730,25.147024,22.788129
6/21/2024 8:24:41 AM,22.269455,21.952239,21.680630,21.482579,21.332373,22.426489,21.974330,21.722993,21.664052,21.514365,22.133992,21.573785,21.319239,21.287209,21.242041,-56749.950215,22.144932,22.224511,21.895298,21.756964,21.806456,22.638749,21.692963,21.426963,21.279273,21.238253,23.284206,22.752244,22.516263,22.881789,25.090974,22.755231
6/21/2024 8:25:11 AM,22.085432,21.685673,21.409993,21.266216,21.235335,22.385316,21.941632,21.643537,21.544974,21.565241,22.030908,21.369676,21.151670,21.234413,20.989829,-56740.635985,22.210607,22.203478,21.851004,21.755248,21.856758,22.352946,21.688943,21.459338,21.220172,21.118985,23.251517,22.713315,22.466741,22.846545,24.977476,22.733302
6/21/2024 8:25:41 AM,21.978323,21.628214,21.324851,21.182431,21.310565,22.369327,21.863030,21.650089,21.526654,21.546000,22.234813,21.390285,21.117890,21.052187,21.056337,-56734.058810,22.172618,22.148007,21.773853,21.692817,21.858329,22.491984,21.447319,21.086439,21.136002,21.037794,23.212922,22.660891,22.464861,22.824685,24.940394,22.716950
6/21/2024 8:26:11 AM,22.238568,21.736043,21.567494,21.550452,21.370317,22.236728,21.864947,21.714172,21.627368,21.574173,22.117588,21.490799,21.209934,21.190343,21.096757,-56726.983666,22.097233,22.056744,21.736392,21.674229,21.780131,22.461015,21.575903,21.376195,21.265363,21.174788,23.213443,22.619593,22.443545,22.813951,24.908214,22.719769
6/21/2024 8:26:41 AM,22.106308,21.733503,21.689299,21.410166,21.442187,22.304557,21.841693,21.748927,21.621143,21.791745,21.792435,21.318697,21.276298,21.230207,21.083839,-56719.743640,22.091063,22.074040,21.709958,21.695683,21.826209,21.982240,21.670356,21.049426,21.272318,21.367021,23.194207,22.595047,22.460367,22.795617,24.933180,22.696607
6/21/2024 8:27:11 AM,22.221971,21.859615,21.728638,21.631935,21.464270,22.410286,21.951898,21.782506,21.743602,21.587952,21.871353,21.549953,21.423727,21.337330,21.207130,-56713.533373,22.099991,22.132655,21.788645,21.746979,21.845269,22.076066,21.647287,21.440237,21.538822,21.328729,23.195081,22.572483,22.513418,22.812111,24.933822,22.730794
6/21/2024 8:27:41 AM,22.532241,22.088465,21.862508,21.768595,21.718869,22.509258,22.075583,21.933160,21.949038,21.765142,22.385359,21.907616,21.747416,21.649106,21.508166,-56708.096696,22.248492,22.198356,21.871657,21.899044,21.830458,23.011361,21.941157,21.749201,21.681514,21.437162,23.215885,22.572402,22.572632,22.840512,24.981073,22.758510
6/21/2024 8:28:11 AM,22.631392,22.326146,21.873660,21.841208,21.871359,23.160047,22.433510,22.030596,21.942240,21.786656,22.521774,22.135497,21.911403,21.777678,21.596018,-56701.719696,22.621029,22.360611,22.038625,22.014698,21.898493,23.257561,22.186076,21.806659,21.720333,21.656556,23.217630,22.563349,22.590696,22.844556,25.052085,22.758879
6/21/2024 8:28:41 AM,23.054321,22.412457,22.099938,21.983064,21.995719,23.469436,22.700646,22.270596,22.078314,22.016887,23.010930,22.421193,22.146174,21.921855,21.738869,-56700.214203,22.811119,22.520470,22.214233,22.093016,22.010654,23.484554,22.372434,22.032511,21.941394,21.728488,23.234481,22.546440,22.617679,22.857055,25.152758,22.755990
6/21/2024 8:29:11 AM,23.229361,22.527294,22.171613,22.121700,22.070171,23.621852,22.803239,22.514883,22.293959,22.057978,23.218805,22.579922,22.271654,21.921993,21.792645,-56696.798215,22.995719,22.682208,22.310779,22.193727,22.100341,23.584968,22.542956,22.190277,21.930311,21.812244,23.237886,22.539509,22.642459,22.851277,25.241851,22.756872
6/21/2024 8:29:41 AM,23.377273,22.625796,22.320547,22.179348,22.140246,23.727462,22.874125,22.540999,22.340090,22.145767,23.359149,22.762037,22.382624,22.073996,21.924439,-56691.759573,23.152056,22.774795,22.446196,22.263415,22.163602,23.804148,22.554222,22.317912,21.945044,21.892805,23.238809,22.549166,22.657399,22.852890,25.326628,22.756877
6/21/2024 8:30:11 AM,23.547428,22.824015,22.463731,22.319586,22.236114,23.764099,22.937466,22.702955,22.477292,22.262100,23.376314,22.889930,22.423503,22.177007,22.022421,-56692.685936,23.249511,22.876231,22.552070,22.332313,22.281267,23.952797,22.779535,22.468179,22.113603,22.067595,23.275441,22.552070,22.675925,22.854873,25.382974,22.765522
6/21/2024 8:30:41 AM,23.552392,22.954147,22.587757,22.347095,22.340197,23.844240,23.048741,22.757090,22.584310,22.334679,23.492533,23.021880,22.526626,22.282484,22.089976,-56693.111336,23.349470,22.971448,22.618859,22.422812,22.327861,23.929800,22.923915,22.531762,22.172635,22.093507,23.292109,22.568763,22.691925,22.860761,25.445939,22.771871
6/21/2024 8:31:11 AM,23.591792,23.049387,22.670894,22.412114,22.401079,23.917532,23.141208,22.823889,22.593918,22.454181,23.517030,23.121468,22.572777,22.382687,22.177571,-56693.298879,23.388341,23.020682,22.662386,22.470724,22.394635,24.049958,22.979813,22.588856,22.286572,22.115230,23.297027,22.567714,22.702363,22.865683,25.504052,22.774038
6/21/2024 8:31:41 AM,23.614861,23.128263,22.740875,22.502359,22.457078,23.870691,23.232691,22.906937,22.698144,22.484891,23.606377,23.185644,22.649894,22.437079,22.244865,-56692.787179,23.437962,23.093756,22.720354,22.514925,22.425970,24.129287,23.120384,22.626842,22.358381,22.236052,23.311323,22.578815,22.718286,22.878845,25.576516,22.795242
6/21/2024 8:32:11 AM,23.654014,23.191556,22.761035,22.578835,22.524368,23.918303,23.401508,22.952579,22.723819,22.511727,23.677401,23.260632,22.730022,22.505062,22.284133,-56694.251911,23.466326,23.112960,22.751518,22.559892,22.457384,24.210515,23.210736,22.676393,22.444741,22.286334,23.330518,22.588618,22.739113,22.877388,25.642199,22.793555
6/21/2024 8:32:41 AM,23.666570,23.268150,22.805773,22.643121,22.622441,23.969117,23.462929,23.040232,22.770169,22.634390,23.749790,23.260118,22.788315,22.575563,22.338803,-56697.094965,23.482271,23.160592,22.788850,22.598618,22.494050,24.210175,23.206035,22.764731,22.501635,22.359571,23.330407,22.604823,22.745664,22.883708,25.710125,22.812050
6/21/2024 8:33:11 AM,23.673320,23.342594,22.859619,22.693770,22.677228,24.087893,23.483444,23.065816,22.813684,22.712609,23.770751,23.360030,22.838260,22.623691,22.391783,-56699.479412,23.503187,23.234535,22.816916,22.647835,22.532936,24.297922,23.318520,22.796933,22.541669,22.416399,23.336416,22.610381,22.758112,22.893626,25.775226,22.828630
6/21/2024 8:33:41 AM,23.729733,23.375646,22.914063,22.740881,22.704124,24.158227,23.535752,23.095444,22.864457,22.732151,23.761368,23.401799,22.882601,22.657943,22.437316,-56700.663983,23.522710,23.244432,22.843589,22.671990,22.564450,24.232461,23.328644,22.856450,22.597542,22.467229,23.359159,22.636146,22.790071,22.895722,25.850118,22.834401
6/21/2024 8:34:11 AM,23.750426,23.411953,22.966479,22.790560,22.756793,24.175924,23.572964,23.135905,22.907005,22.769198,23.841882,23.502557,22.908153,22.710847,22.472316,-56704.959748,23.564967,23.243573,22.887743,22.723741,22.604724,24.327088,23.371376,22.901292,22.642638,22.518314,23.388583,22.661020,22.810802,22.931605,25.925712,22.865006
6/21/2024 8:34:41 AM,23.839351,23.422496,22.994482,22.816507,22.796753,24.210726,23.578000,23.190522,22.935012,22.815129,23.879000,23.459428,22.937078,22.742312,22.496671,-56706.582318,23.619773,23.275929,22.910708,22.748093,22.619201,24.296865,23.418635,22.941020,22.690200,22.554627,23.381013,22.670670,22.829867,22.933443,26.018576,22.888203
6/21/2024 8:35:11 AM,23.801460,23.466694,23.052724,22.859383,22.822405,24.270879,23.630438,23.203760,22.959967,22.840091,23.972191,23.468759,22.991883,22.776007,22.537738,-56710.406522,23.667138,23.294188,22.937248,22.767292,22.643920,24.462514,23.443541,22.966181,22.742252,22.575212,23.402709,22.690791,22.854804,22.950567,26.105393,22.905329
6/21/2024 8:35:41 AM,23.875691,23.474695,23.098610,22.897939,22.873366,24.291461,23.697131,23.252384,23.005632,22.859586,23.940314,23.466667,23.038234,22.800328,22.571954,-56715.077849,23.625769,23.309006,22.956440,22.785112,22.679896,24.550990,23.500099,23.011316,22.771329,22.635551,23.408118,22.707925,22.869176,22.970906,26.189915,22.927966
6/21/2024 8:36:11 AM,23.968814,23.537166,23.138408,22.936605,22.920301,24.253307,23.734586,23.277713,23.051866,22.896878,24.034111,23.540377,23.098697,22.841299,22.626043,-56721.300317,23.656294,23.334733,22.989763,22.814772,22.701521,24.560630,23.541410,23.072184,22.801450,22.675329,23.438656,22.726563,22.887348,22.980349,26.275915,22.947514
6/21/2024 8:36:40 AM,23.957958,23.513228,23.149797,22.937437,22.940423,24.297414,23.718910,23.287952,23.050172,22.920904,23.967353,23.578818,23.113072,22.854534,22.617454,-56723.694490,23.676682,23.368901,23.017298,22.845532,22.738951,24.434733,23.582672,23.088695,22.827847,22.707478,23.456302,22.751127,22.910985,22.996175,26.373936,22.973903
6/21/2024 8:37:11 AM,23.919825,23.619768,23.185966,22.986710,22.952956,24.291366,23.753431,23.328011,23.092546,22.956860,24.046301,23.657601,23.160260,22.895318,22.661475,-56729.632386,23.740476,23.390527,23.043072,22.854321,22.759228,24.683090,23.605206,23.124336,22.855240,22.744985,23.460721,22.775538,22.934929,23.011619,26.447854,22.982460
6/21/2024 8:37:41 AM,23.915559,23.637971,23.226216,23.019171,23.013661,24.336101,23.775754,23.336817,23.100439,22.974170,24.077315,23.586149,23.179169,22.916074,22.680634,-56733.788017,23.753019,23.411566,23.067341,22.864131,22.780066,24.574110,23.651228,23.160536,22.870791,22.770877,23.475105,22.786957,22.947722,23.021655,26.498616,23.004665
6/21/2024 8:38:11 AM,23.997384,23.680411,23.237255,23.023557,23.016439,24.344824,23.787926,23.374237,23.121581,22.980622,24.082149,23.647165,23.215453,22.922297,22.686401,-56737.092656,23.806611,23.425514,23.088186,22.901979,22.797937,24.550723,23.674110,23.189868,22.909787,22.810340,23.506253,22.827108,22.981659,23.039517,26.574688,23.033319
6/21/2024 8:38:41 AM,24.068062,23.707121,23.257565,23.059716,23.061553,24.404920,23.811421,23.403717,23.148552,23.012882,24.128764,23.690614,23.224749,22.943080,22.704207,-56742.633747,23.783394,23.424071,23.112223,22.912706,22.818773,24.617018,23.720584,23.210228,22.936818,22.830717,23.513756,22.831635,22.995829,23.055063,26.621335,23.051849
6/21/2024 8:39:10 AM,24.061426,23.737848,23.292681,23.079696,23.079926,24.385928,23.800427,23.410148,23.161872,23.028502,24.119610,23.692227,23.235084,22.987174,22.737527,-56746.231053,23.822336,23.471071,23.134464,22.934497,22.844473,24.557269,23.715975,23.235678,22.963200,22.870655,23.532997,22.857564,23.021290,23.069042,26.713811,23.067894
6/21/2024 8:39:40 AM,24.040717,23.733172,23.323795,23.094068,23.106004,24.343712,23.836779,23.431391,23.175093,23.057797,24.130972,23.723544,23.287542,23.000400,22.746854,-56750.644771,23.847405,23.470240,23.145339,22.938258,22.857651,24.589622,23.751824,23.260089,22.966961,22.884063,23.537670,22.865001,23.029642,23.064767,26.755129,23.069588
6/21/2024 8:40:11 AM,24.120832,23.731735,23.326258,23.121552,23.127749,24.418053,23.863532,23.448763,23.200507,23.086431,24.135491,23.741134,23.305607,23.020314,22.754374,-56754.473972,23.821981,23.473697,23.166013,22.951593,22.872137,24.640894,23.758030,23.289019,23.006929,22.898318,23.552823,22.891658,23.052617,23.082001,26.787490,23.072819
6/21/2024 8:40:41 AM,24.068169,23.762475,23.351059,23.113081,23.143839,24.423112,23.860117,23.461631,23.219807,23.113540,24.218651,23.752618,23.318708,23.032045,22.782651,-56757.828721,23.848791,23.516123,23.192630,22.965824,22.888207,24.706093,23.771319,23.308975,23.025061,22.927247,23.565889,22.911402,23.057891,23.084520,26.866744,23.072813
6/21/2024 8:41:11 AM,24.063446,23.775630,23.376384,23.144846,23.158617,24.446319,23.902373,23.496812,23.244222,23.150584,24.259043,23.767148,23.326139,23.066340,22.792157,-56761.936838,23.885811,23.495603,23.209736,22.980642,22.896368,24.702554,23.795968,23.341678,23.031842,22.934718,23.549958,22.907161,23.068115,23.079593,26.916965,23.066508
6/21/2024 8:41:41 AM,24.160438,23.792920,23.401489,23.166750,23.193603,24.521720,23.924242,23.522140,23.266580,23.168815,24.224334,23.772061,23.384512,23.081131,22.821657,-56766.441612,23.867503,23.505262,23.212974,22.999954,22.911090,24.792022,23.785450,23.354323,23.059187,22.942321,23.579796,22.932447,23.073420,23.078930,26.974370,23.074109
6/21/2024 8:42:11 AM,24.082164,23.822093,23.421281,23.159469,23.209043,24.501872,23.913306,23.522663,23.273069,23.180125,24.280043,23.815675,23.382970,23.099101,22.850661,-56769.411635,23.929486,23.515233,23.229377,23.012691,22.920385,24.747984,23.836901,23.385174,23.081793,22.964933,23.592517,22.941971,23.084778,23.097403,27.028665,23.069856
6/21/2024 8:42:41 AM,24.165469,23.835316,23.428321,23.197267,23.218611,24.536588,23.953107,23.540939,23.297091,23.196349,24.272187,23.836232,23.398270,23.114180,22.843699,-56772.845586,23.912390,23.550642,23.244614,23.026098,22.929432,24.742127,23.868161,23.405453,23.095199,22.978112,23.606596,22.943440,23.088771,23.090378,27.069049,23.072472
6/21/2024 8:43:11 AM,24.290129,23.855108,23.449277,23.204693,23.241182,24.559784,23.956167,23.548130,23.301532,23.217316,24.270895,23.927754,23.427256,23.138822,22.869504,-56776.509664,23.959410,23.558485,23.266919,23.062187,22.959099,24.889697,23.891582,23.426603,23.122560,23.010761,23.613979,22.974484,23.111772,23.118428,27.119173,23.095015
6/21/2024 8:43:41 AM,24.113680,23.844917,23.463621,23.212619,23.255074,24.570204,23.997533,23.566370,23.305785,23.223635,24.287733,23.829790,23.431737,23.149963,22.851943,-56778.063709,24.012956,23.581807,23.293468,23.068547,22.979926,24.832454,23.865158,23.447638,23.146593,23.023090,23.634547,22.979237,23.127312,23.117671,27.169860,23.096782
6/21/2024 8:44:11 AM,24.208630,23.882861,23.473843,23.228354,23.269431,24.614268,24.012554,23.585304,23.321747,23.235009,24.318773,24.037985,23.437831,23.157667,22.868149,-56780.013467,24.051684,23.604061,23.288660,23.078887,22.984299,24.932172,23.901148,23.437097,23.161752,23.027463,23.638456,22.999453,23.136733,23.116993,27.201733,23.098629
6/21/2024 8:44:41 AM,24.211320,23.889220,23.482960,23.226919,23.271208,24.587209,24.013183,23.627667,23.337520,23.262718,24.308412,24.005852,23.472638,23.187216,22.892205,-56784.436365,24.010091,23.607833,23.306201,23.090698,22.988305,24.921299,23.879481,23.489497,23.172413,23.051672,23.665843,23.001852,23.142116,23.119392,27.255313,23.111587
6/21/2024 8:45:11 AM,24.321413,23.900858,23.516167,23.224115,23.292040,24.616678,24.030087,23.595285,23.347336,23.276436,24.336066,23.884816,23.479470,23.196117,22.901571,-56785.805643,24.032481,23.631847,23.317612,23.108771,23.009137,24.947762,23.915627,23.522692,23.196679,23.088111,23.660967,23.022453,23.161104,23.142513,27.320782,23.118412
6/21/2024 8:45:41 AM,24.331263,23.900634,23.517548,23.272541,23.298700,24.651004,24.060333,23.634501,23.379919,23.299158,24.361255,23.886426,23.509292,23.206450,22.924081,-56789.306141,24.088092,23.629727,23.336598,23.120420,23.015508,24.927354,23.931839,23.524699,23.210621,23.073592,23.672144,23.030891,23.171146,23.147505,27.365545,23.119043
6/21/2024 8:46:11 AM,24.304682,23.932235,23.534727,23.272749,23.316804,24.603848,24.057562,23.646632,23.382421,23.313592,24.358486,23.930402,23.503536,23.217444,22.945186,-56791.174380,24.053481,23.640483,23.344150,23.119023,23.024901,24.932365,23.927924,23.528119,23.203716,23.078392,23.687027,23.037988,23.176175,23.132566,27.384862,23.117646
6/21/2024 8:46:41 AM,24.490558,23.942767,23.548937,23.316107,23.325514,24.657151,24.078858,23.671614,23.406729,23.325055,24.368322,23.953766,23.543892,23.253464,22.946784,-56795.312839,24.066102,23.655179,23.361149,23.147047,23.040534,24.880705,23.965295,23.552220,23.219343,23.112158,23.674209,23.053391,23.185836,23.150261,27.423782,23.134194
6/21/2024 8:47:11 AM,24.524857,23.966108,23.575508,23.312863,23.338790,24.664213,24.081346,23.691759,23.418397,23.320664,24.436508,23.986500,23.522990,23.259628,22.953412,-56797.573516,24.054541,23.680063,23.388572,23.163696,23.056038,24.790487,23.985580,23.561974,23.234612,23.138677,23.730499,23.070272,23.208220,23.167597,27.479404,23.150383
6/21/2024 8:47:41 AM,24.417532,23.931072,23.577136,23.338584,23.360150,24.672472,24.092823,23.692699,23.436772,23.330554,24.446145,24.025930,23.558561,23.263094,22.973871,-56799.648846,24.079921,23.682766,23.386459,23.169844,23.071142,24.926057,23.966744,23.568577,23.255676,23.151483,23.703858,23.082620,23.207484,23.173976,27.524843,23.144597
6/21/2024 8:48:10 AM,24.437950,23.970071,23.595068,23.326239,23.367078,24.753502,24.147612,23.709480,23.455397,23.349871,24.446419,24.059881,23.569843,23.284938,22.971849,-56803.503617,24.096089,23.711557,23.400587,23.184667,23.076556,25.025194,23.978105,23.590954,23.253745,23.169519,23.718206,23.090559,23.222535,23.178241,27.570231,23.155748
6/21/2024 8:48:40 AM,24.376621,23.993462,23.605178,23.348745,23.377423,24.702737,24.140762,23.718441,23.453583,23.367787,24.399742,24.025538,23.604261,23.307445,23.002637,-56805.233513,24.148171,23.721272,23.408243,23.200589,23.083529,24.994415,23.997895,23.612595,23.285268,23.167311,23.743050,23.111764,23.240980,23.179475,27.597149,23.156523
6/21/2024 8:49:11 AM,24.444047,23.996566,23.617227,23.391313,23.392001,24.741981,24.153484,23.729800,23.471140,23.380760,24.475176,23.950740,23.583289,23.314684,23.012176,-56807.676093,24.147176,23.741367,23.421011,23.212903,23.089648,25.074123,24.028288,23.616644,23.296662,23.172510,23.760852,23.113062,23.248933,23.194314,27.653460,23.167232
6/21/2024 8:49:40 AM,24.437629,24.010762,23.638542,23.417685,23.406444,24.767820,24.165156,23.756841,23.491086,23.390386,24.467614,23.985330,23.609192,23.331653,23.028238,-56810.878731,24.170579,23.750119,23.428851,23.232221,23.119301,25.041016,24.035431,23.634570,23.306799,23.202617,23.760434,23.134680,23.272839,23.213862,27.696698,23.188387
6/21/2024 8:50:10 AM,24.371199,24.030880,23.641709,23.382084,23.426588,24.757941,24.172671,23.767342,23.512144,23.408925,24.536232,24.060433,23.609837,23.357077,23.039215,-56812.940216,24.193269,23.761827,23.455935,23.254498,23.122761,24.923283,24.055150,23.638714,23.337561,23.219158,23.774205,23.148469,23.282723,23.226043,27.731270,23.187257
6/21/2024 8:50:40 AM,24.457190,24.052333,23.661805,23.414349,23.436600,24.772500,24.152664,23.770012,23.526741,23.431783,24.557663,24.042024,23.626036,23.359290,23.055434,-56814.056740,24.188970,23.779987,23.467227,23.250190,23.125567,25.093891,24.027023,23.654816,23.341743,23.209571,23.796720,23.159308,23.293560,23.227471,27.769283,23.187080
6/21/2024 8:51:10 AM,24.418221,24.063961,23.658081,23.421175,23.428745,24.817504,24.183070,23.777062,23.521410,23.419340,24.549827,24.031888,23.635381,23.373229,23.051705,-56815.425321,24.207973,23.812989,23.473414,23.262118,23.135203,25.082914,24.084061,23.677509,23.349539,23.222418,23.797861,23.171009,23.312370,23.243760,27.794509,23.197173
6/21/2024 8:51:40 AM,24.528253,24.080852,23.687825,23.450705,23.460338,24.755227,24.210949,23.793046,23.537173,23.439235,24.521159,24.077874,23.690117,23.383950,23.062433,-56820.194951,24.204776,23.820333,23.494067,23.283009,23.155181,25.045890,24.098043,23.643127,23.363314,23.246982,23.794203,23.181346,23.318115,23.247211,27.799746,23.206821
6/21/2024 8:52:10 AM,24.533436,24.094286,23.705626,23.462093,23.465533,24.841149,24.225753,23.810385,23.560484,23.455211,24.543735,24.055343,23.708836,23.396716,23.083702,-56821.607562,24.236450,23.835989,23.497578,23.286980,23.159154,24.960681,24.102695,23.668877,23.374396,23.254166,23.811235,23.188073,23.332870,23.260362,27.850954,23.217908
6/21/2024 8:52:40 AM,24.473754,24.099150,23.706367,23.479578,23.482331,24.802320,24.244814,23.841609,23.571316,23.469027,24.607862,24.104648,23.701553,23.412140,23.116581,-56824.133905,24.260469,23.830462,23.509708,23.282824,23.176112,25.068567,24.091903,23.689944,23.391347,23.243585,23.814418,23.198834,23.333074,23.256894,27.902061,23.218800
6/21/2024 8:53:11 AM,24.470593,24.093467,23.716957,23.485815,23.482604,24.885155,24.252643,23.833173,23.581679,23.476869,24.617745,24.160579,23.728648,23.433746,23.116624,-56825.918542,24.255910,23.835755,23.523490,23.297302,23.172232,25.142877,24.100858,23.709911,23.393663,23.269307,23.838735,23.201150,23.345255,23.267013,27.910491,23.223870
6/21/2024 8:53:40 AM,24.479137,24.143705,23.731244,23.514100,23.502862,24.901923,24.254778,23.855708,23.595512,23.491853,24.605005,24.293476,23.728723,23.443684,23.118535,-56828.696159,24.276937,23.841445,23.550053,23.322271,23.205241,25.165006,24.140216,23.734171,23.424362,23.291066,23.862301,23.242189,23.374122,23.289460,27.965213,23.248614
